;;;;;;;;;;
122;Hipótese Rebuscada;;;Oferecer uma hipótese bizarra (rebuscada) como a explicação correta sem primeiro descartar explicações mais mundanas.;Hipóteses rebuscadas são propostas. Hipóteses mundanas e prováveis são ignoradas.;Se as explicações mundanas puderem ser descartadas primeiro, geralmente por meio de falsificação, então podemos passar para hipóteses mais bizarras.;;O Princípio da Parcimônia afirma que a explicação mais aceitável de uma ocorrência, fenômeno ou evento é a mais simples, envolvendo o menor número de entidades, suposições ou mudanças.;;
;;;;;;;;;;
123;Comparação Defeituosa;comparação ruim, comparação falsa, comparação inconsistente [forma de];;Comparar uma coisa com outra que realmente não está relacionada, a fim de fazer uma coisa parecer mais ou menos desejável do que realmente é.;X é diferente de Y no modo Z. Não é razoável comparar X com Y no modo Z. Portanto, X é visto como mais/menos favorável.;Pode-se argumentar o que exatamente é “realmente não relacionado”.;;;Uma comparação inconsistente é quando algo é comparado a várias coisas de maneiras diferentes, dando a impressão de que o que está sendo comparado é muito melhor ou pior do que realmente é. Por exemplo, O serial killer Ted Bundy não era tão ruim. Ele não matou crianças como Luis Garavito, não matou quase tantas pessoas quanto Hitler e é muito mais gentil do que Satanás.;Comparações de qualquer tipo quase sempre são falhas. Pense bem antes de aceitar qualquer tipo de comparação como evidência. 
124;Falácia do Suíno Gadareno;;;A suposição de que, porque um indivíduo não está em formação com o grupo, esse indivíduo deve estar fora do curso. É possível que aquele que aparece fora do rumo seja o único no rumo certo.;A pessoa X se destaca do grupo. Portanto, a pessoa X está errada.;"É tão errado supor que um está """"fora de formação"""" quanto supor que todo o resto deve estar """"fora de formação"""". Embora possa ser estatisticamente mais provável que um esteja fora de formação, evidências devem ser buscadas antes de fazer qualquer afirmação definitiva. ";;;;compare isso com a falácia de Galileu. Você verá que ser o excêntrico não o torna certo nem errado. 
125;Falácia de Galileu;argumento de Galileu, defesa de Galileu, gambito de Galileu, aspirante a Galileu;;A alegação de que, como uma ideia é proibida, processada, detestada ou ridicularizada, ela deve ser verdadeira ou deve receber mais credibilidade. Isso se origina da famosa perseguição de Galileu Galilei pela Igreja Católica Romana por sua defesa do heliocentrismo quando a crença comumente aceita na época era um universo centrado na Terra.;A reivindicação X é feita. A afirmação X é ridícula. A pessoa A argumenta que a afirmação Y foi vista como ridícula na época, e acabou sendo correta. Portanto, a afirmação X é verdadeira (ou deveria ter mais credibilidade).;Usar o Galileo ou histórias de sucesso semelhantes para servir como anedotas inspiradoras eficazes para encorajar as pessoas a sair de sua zona de conforto não é falacioso. Isso não significa, no entanto, que porque eles conseguiram, todos os outros o farão ou poderão.;;;;lembre-se de que, para cada Galileo, existem milhões de excêntricos, charlatães e malucos e, estatisticamente falando, aqueles que usam a defesa do Galileo são um dos últimos. 
126;falácia do apostador;a falácia de Monte Carlo, a doutrina da maturidade das chances;;Raciocínio de que, em uma situação puramente aleatória, o resultado pode ser afetado por resultados anteriores.;A situação X é puramente aleatória. A situação X resultou em Y.Y tem menos probabilidade de ser o resultado da próxima vez.;se você acha que algo é aleatório, mas na verdade não é – como um dado carregado, os resultados anteriores podem ser usados como um indicador de resultados futuros.;;;;jogue por diversão, não pelo dinheiro, e não aposte mais do que você não se importaria de perder. Lembre-se, pelo menos no que diz respeito aos cassinos, as probabilidades estão contra você. 
127;falácia genética;falácia das origens, falácia da virtude;;Basear a afirmação de verdade de um argumento na origem de suas afirmações ou premissas.;A origem da reclamação é apresentada. Portanto, a afirmação é verdadeira/falsa.;Às vezes, a origem da alegação é relevante para a veracidade da alegação. Eu acredito em monstros do armário porque minha irmã mais velha me disse que, a menos que eu faça o que ela me disser, os monstros do armário vão me comer.;;;;lembre-se de que considerar a fonte geralmente é uma heurística útil para avaliar rapidamente se a afirmação é provavelmente verdadeira ou não, mas rejeitar a afirmação ou aceitá-la como verdadeira com base na fonte é falacioso. 
128;Gish Galope;;;Sobrecarregar um interlocutor com tantos argumentos quanto possível, sem levar em consideração a precisão ou a força dos argumentos. Isso é especialmente dissimulado quando o interlocutor não tem permissão para interromper e abordar os argumentos, como em um debate formal ou por escrito. Para o espectador não familiarizado com essa estratégia, a incapacidade do interlocutor em responder com precisão a todas as reivindicações no tempo determinado é falaciosamente vista como uma “vitória” para o Gish Galloper ou parece dar credibilidade aos argumentos feitos quando na verdade não o faz.;A Pessoa 1 apresenta argumentos fracos A, B, C, D, E... sem que a Pessoa 2 tenha a oportunidade de abordar cada argumento.;As duas principais características do Gish Gallop são 1) o número de argumentos em sucessão ininterrupta e 2) a falta de força dos argumentos apresentados. A quantidade de argumentos apresentados é problemática quando o interlocutor não dispõe de tempo razoável (ou espaço se for escrito e limitado por caracteres) para responder. A força dos argumentos é discutível, portanto, no caso de Romney e Obama, pode-se argumentar que Romney estava apresentando argumentos fortes, caso em que o crime de Romney foi simplesmente apresentar muitos desses argumentos de uma só vez.;;mil argumentos ruins não somam um único argumento bom, embora muitas pessoas interpretem vários argumentos ruins como “evidência forte” (por exemplo, “não podem estar todos errados” - Sim, podem estar todos errados .);;
;;;;;;;;;;
129;Generalização Apressada;argumento de pequenos números, estatísticas de pequenos números, estatísticas insuficientes, argumento por generalização, generalização falha, indução apressada, generalização indutiva, amostra insuficiente, falácia de fato solitário, generalidade excessiva, generalização excessiva, amostra não representativa;;Tirar uma conclusão com base em um pequeno tamanho de amostra, em vez de olhar para as estatísticas que estão muito mais alinhadas com a situação típica ou média.;A amostra S é retirada da população P. A amostra S é uma parte muito pequena da população P. A conclusão C é extraída da amostra S e aplicada à população P.;quando as estatísticas de uma população maior não estão disponíveis e uma decisão deve ser tomada ou uma opinião formada se o tamanho pequeno da amostra é tudo o que você tem para trabalhar, então é melhor do que nada. Por exemplo, se você está passeando no deserto com um amigo e ele vai acariciar uma cobra fofa, é mordido e morre instantaneamente, não seria falacioso presumir que a cobra é venenosa.;;;;não baseie as decisões em tamanhos de amostra pequenos quando existem dados muito mais confiáveis. 
130;Tendo seu bolo;falha em afirmar, reivindicação diminuída, falha em escolher lados;;Fazer um argumento, ou responder a um, de forma que não deixe claro qual é a sua posição. Isso o coloca em posição de desistir de sua reivindicação a qualquer momento e seguir em uma nova direção sem penalidade, alegando que você estava “certo” o tempo todo.;Eu acredito que X é um argumento forte. Y também é um argumento muito forte.;declarações inexpressivas às vezes são aceitáveis para demonstrar sua incerteza sobre um determinado assunto e, se esses tipos de declarações forem seguidas de admissões de incerteza ou ignorância, elas não são falaciosas, eles são honestos.;;;;Se você não tem opinião, diga que não tem opinião. Se não sabe, diga que não sabe. É simples assim. 
131;Cobertura;;;Refinar sua reivindicação simplesmente para evitar evidências contrárias e, em seguida, agir como se sua reivindicação revisada fosse a mesma que a original.;A reivindicação X é feita. A afirmação X é refutada. A reivindicação Y é então feita e torna-se igual à reivindicação X quando não é.;Se o objetivo da argumentação é realmente chegar mais perto da verdade, então não há vergonha em revisar afirmações. Se isso for feito, não há falácia.;;toda vez que você reconhece que está errado, está um passo mais perto de realmente estar certo.;;
;;;;;;;;;;
132;Falácia do Historiador;determinismo retrospectivo, retrospectiva;;Julgar a decisão de uma pessoa à luz de novas informações não disponíveis no momento.;A reivindicação X foi feita no passado. Aqueles que fizeram a reclamação não levaram em consideração Y, que não estava disponível para eles na época. Portanto, esta foi uma afirmação tola.;Às vezes, é engraçado cometer essa falácia de propósito às custas da dignidade de seus amigos. Ei, legal tomar essa decisão de comprar ações da empresa que foi fechada uma semana depois pelo FBI por causa da quadrilha de prostituição. Você tem alguma dica de estoque para mim?;;;;pratique o perdão. Todos nós cometemos erros, e a maioria de nós aprende com nossos erros e nos tornamos pessoas melhores. Não seja tão rápido em crucificar alguém por algo que ele fez no passado, especialmente se você estiver fazendo isso como um sinal de virtude. 
133;Falácia do Homúnculo;argumento do homúnculo, regressão infinita;;Um argumento que explica um fenômeno em termos do próprio fenômeno que ele deveria explicar, o que resulta em uma regressão infinita.;O fenômeno X precisa ser explicado. Razão Y é dada. A razão Y depende do fenômeno X.;Pode haver algumas exceções que dependem de epistemologia de alto nível, relacionadas a um loop grande o suficiente e feedback de validação. A pergunta importante a fazer é: a explicação tem algum valor e a pergunta está sendo respondida ou desviada?;;várias falácias são resultado da falta de valor explicativo. Por exemplo, a falácia do homúnculo pode ser vista como uma forma específica de falha na elucidação.;;
;;;;;;;;;;
134;Falácia da mão quente;fenômeno da mão quente;;A falácia da mão quente é a crença irracional de que, se você ganhar ou perder vários jogos consecutivos, você é “quente” ou “frio”, respectivamente, o que significa que a seqüência provavelmente continuará e tem a ver com algo além da pura probabilidade. Como geralmente somos estúpidos quando se trata de perceber isso e teimosos quando se trata de aceitar esse fato, os cassinos de todo o mundo ganham muito dinheiro. Isso é semelhante à falácia do jogador.;"A pessoa 1 ganhou um jogo de probabilidade X vezes seguidas. Portanto, a pessoa 1 é """"quente"""" e provavelmente ganhará novamente o próximo jogo. ";Conforme mencionado, uma seqüência de ações favoráveis baseadas em talento pode ser o resultado de desempenho físico e mental superior.;;"A crença de que você está """"pegando fogo"""" (ou seja, tendo um desempenho excepcionalmente bom) pode levar a um melhor desempenho, por meio da profecia autorrealizável. Há momentos em que pensar muito criticamente pode afetar negativamente o desempenho. ";;
;;;;;;;;;;
135;Isca hipnótica e troca;;;Declarar várias declarações verdadeiras incontroversas em sucessão, seguidas por uma afirmação que o argumentador deseja que o público aceite como verdadeira. Esta é uma técnica de propaganda, mas também uma falácia quando o público dá mais credibilidade à última afirmação porque foi precedida de declarações verdadeiras. O negativo também pode ser usado da mesma maneira. Esta é uma técnica de vendas clássica, muitas vezes chamada de “acostumar o cliente a dizer ‘sim’!”;Uma sucessão de afirmações verdadeiras incontroversas é feita. Portanto, a afirmação X (que é controversa) é verdadeira. Uma sucessão de falsas alegações incontroversas é feita. Portanto, a afirmação X (que é controversa) é falsa.;é uma técnica de persuasão eficaz, então, se você está tentando convencer seus filhos a ficarem longe das drogas, então manipule. No entanto, se você está tentando convencer alguém a comprar um aspirador de pó, pegue sua isca hipnótica e troque-a e enfie-a em seu saco de pó reutilizável e hipoalergênico.;;;;torne-se um detector de falácias humanas. Procure esses tipos de técnicas onde quer que vá. Como resultado, seu eu racional ficará condicionado a resistir a ficar em segundo plano para a propaganda emocional. 
136;Hipótese Contrária ao Fato;"falácia contrafactual, falácia especulativa, falácia """"e se"""", wouldchuck)";;Oferecer uma alegação mal fundamentada sobre o que poderia ter acontecido no passado ou no futuro, se (a parte hipotética) as circunstâncias ou condições fossem diferentes. A falácia também envolve tratar situações hipotéticas futuras como se fossem fatos.;Se o evento X aconteceu, então o evento Y teria acontecido (com base apenas na especulação).;Em uma ou outra situação, as previsões gerais podem obviamente ser feitas sem falácia: Se você não tivesse jogado cara na moeda, teria sido coroa.;;Assim que saí da faculdade, formado em marketing, trabalhei no Olive Garden (uma rede de fast food tipo italiana aqui nos Estados Unidos). Talvez eu devesse ter optado pelo conserto do CD assim que terminei o ensino médio e economizado $ 120.000. Tenho certeza de que o Olive Garden ainda teria me contratado.;;
;;;;;;;;;;
137;falácia de identidade;política de identidade;;Quando o argumento de alguém é avaliado com base em sua identidade física ou social, ou seja, sua classe social, geração, grupo étnico, gênero ou orientação sexual, profissão, ocupação ou subgrupo quando a força do argumento é independente da identidade.;A pessoa 1 apresenta o argumento X. A pessoa 2 rejeita o argumento X por causa da identidade física ou social da pessoa 1.;"Um requisito para esta falácia é """"quando a força do argumento é independente da identidade"""". Há argumentos que dependem de identidade. Por exemplo, alegações de sentimento e percepção podem ser exclusivas de certos grupos. SJ Sam: Como gay, sinto que estou sendo discriminado no trabalho. Cindy: Não acho que as pessoas no trabalho discriminem os gays. SJ Sam: Você não é gay. Aposto que sua perspectiva seria diferente se você fosse. Cindy poderia pedir provas de discriminação, o que seria razoável, mas ela dispensa S.J. A reclamação de Sam quando ela não tem discernimento por não fazer parte do grupo social (gays). ";;;;antes de excluir qualquer grupo de suas discussões ou ignorar seus argumentos com base em seu grupo físico ou social, certifique-se de ter um motivo sólido. 
138;If-By-Whisky;;;Uma resposta a uma pergunta que depende das opiniões do questionador e faz uso de palavras com fortes conotações. Essa falácia parece apoiar os dois lados de uma questão - uma tática comum na política.;Se você quer dizer X, então (reclamação unilateral, linguagem carregada, apoiando o lado A). Se você quer dizer Y, então (reclamação unilateral, linguagem carregada, apoiando o lado B).;se você estiver servindo como moderador e precisar permanecer neutro, além de querer adicionar um pouco de “tempero” ao debate, esta pode ser uma boa técnica.;;supostamente, o discurso de exemplo nº 1 levou dois meses e meio para ser escrito.;;
;;;;;;;;;;
139;Contraposição Ilícita;;;Uma falácia formal em que trocar os termos de sujeito e predicado de uma proposição categórica e, em seguida, negar cada um, resulta em uma forma de argumento inválida. Os exemplos abaixo deixam isso mais claro. Esta é uma falácia apenas para formulários do tipo “E” e tipo “I”, ou formulários que usam as palavras “não” e “alguns”, respectivamente.;Nenhum S é P. Portanto, nenhum não-P é não-S. Alguns S são P. Portanto, alguns não-P são não-S.;Nenhuma, mas lembre-se que são válidos os formulários tipo “A” e tipo “O”: Todos os P são Q. Portanto, todos os não-Q são não-P. Alguns P não são Q. Portanto, alguns não-Q não são não-P. Usando a forma tipo “A”, digamos que todos os humanos são mortais. A contraposição: todos os imortais são não-humanos. Isso não apenas faz sentido em termos de verdade, mas decorre necessariamente da premissa, portanto, é válido (e não uma falácia).;;;;não desista das falácias formais! Depois de obtê-lo, ele realmente o ajudará no raciocínio diário. 
140;Major ilícito;processo ilícito do termo maior;;Qualquer forma de silogismo categórico em que o termo maior é distribuído na conclusão, mas não na premissa maior.;Todos os A são B. Nenhum C é A. Portanto, nenhum C é B.;Nenhuma.;;;;Se você não tem certeza se um silogismo é falacioso ou não, continue substituindo os itens do silogismo por outros itens. Se um silogismo é consistente com a forma, mas claramente não faz sentido, você saberá que é falacioso. 
141;menor ilícito;processo ilícito de menor prazo;;Qualquer forma de silogismo categórico em que o termo menor é distribuído na conclusão, mas não na premissa menor.;Todos os A são B. Todos os B são C. Portanto, todos os C são A.;Nenhuma.;;a bíblia católica tem 73 livros, a bíblia protestante tem apenas 66.;;
;;;;;;;;;;
142;Substituição Ilícita de Idênticos;falácia do homem encapuzado, falácia do homem mascarado, falácia intencional;;Uma falácia formal devido a confundir o conhecimento de uma coisa (extensão) com o conhecimento dela sob todos os seus vários nomes ou descrições (intensão). Precisamos definir dois termos aqui para entender completamente essa falácia: intensional e extensional. Na lógica e na matemática, uma definição intensional dá o significado de um termo especificando todas as propriedades necessárias para chegar a essa definição, ou seja, as condições necessárias e suficientes para pertencer ao conjunto que está sendo definido. Em contraste, uma definição extensional é definida por listar tudo o que se enquadra nessa definição. Confuso? Você deveria estar, mas relaxe porque ainda não terminei. Imagine Superman, que também é Clark Kent, voou para a Itália para comer uma fatia de pizza. Se disséssemos: “Clark Kent voou para a Itália para comer pizza”, estaríamos certos, devido ao contexto extensivo dessa afirmação. Por outro lado, se disséssemos: “Lois Lane acha que o Super-Homem voou para a Itália para comprar pizza”, ainda estaríamos fazendo uma afirmação verdadeira, embora o contexto agora seja intensional, conforme indicado pelo termo “pensa”. Agora, se disséssemos: “Lois Lane acha que Clark Kent voou para a Itália para comer pizza”, estaríamos errados e teríamos cometido essa falácia porque Lois não acredita nisso, embora extensionalmente seja o caso (isso é depois do beijo que limpou sua memória de Clark sendo Superman).;X é Y. A pessoa 1 pensa que X faz Z. Portanto, a pessoa 1 pensa que Y fez Z. X é Y. A pessoa 1 pensa que Y faz Z. Portanto, a pessoa 1 pensa que X fez Z.;Tecnicamente, nenhuma, mas aqui está o exemplo #1 acima usando a Lei de Leibniz, sem falácia: A senhora de vestido rosa é Julia Roberts. A senhora de vestido rosa dirige um Prius. Portanto, Julia Roberts dirige um Prius.;;Julia Roberts realmente possui um Prius (no momento em que este livro foi escrito).;;
;;;;;;;;;;
143;Falácia do impostor;;;Quando alguém sugere ou afirma, com evidências insuficientes, que os outliers do grupo que são vistos como prejudiciais ao grupo são compostos principalmente por infiltrados de outro grupo com o objetivo de fazer com que o grupo infiltrado pareça ruim. Isso é semelhante à falácia do nutpicking em que os outliers do grupo e os “nuts” são igualmente embaraçosos ou prejudiciais para o grupo, mas com a falácia do impostor, os outliers são considerados atores ou impostores. Isso também é semelhante à falácia do escocês não verdadeiro, pois uma alegação fundamental é que nenhum membro “verdadeiro” do grupo agiria dessa maneira, então eles devem ser um impostor.;O Grupo A compreende os membros X,Y e Z que agem de forma a prejudicar a reputação do grupo A. A Pessoa 1 sugere ou afirma, com evidências insuficientes, que os membros X,Y e Z são na verdade parte do Grupo B que estão lá para fazer Grupo A parece ruim.;Esta é uma falácia dependente de evidências. Se existirem evidências suficientes de que a maioria dos grupos discrepantes em questão são impostores, não há falácia.;;a falácia do impostor geralmente é cometida com a falácia do compartilhamento enganoso quando alguém compartilha uma história única sobre um impostor real.;;
;;;;;;;;;;
144;Comparação incompleta;;;Uma afirmação incompleta que não pode ser refutada. Isso é popular na publicidade.;Diz-se que X é superior, mas a nada especificamente.;"A terminologia utilizada deve ser uma palavra ou frase de comparação. Por exemplo, dizer """"Bo Rocks!"""" é ótimo. Não apenas porque eu faço rock (não musicalmente), mas porque """"rocks"""" não é uma palavra de comparação. Há uma afirmação completa. Outra exceção é quando o objeto de comparação é assumido. Por exemplo, """"Johnny, você precisa melhorar na escola."""" Claramente, a implicação aqui é que Johnny precisa melhorar, ou seja, fazer melhor do que no passado. ";;;;Sempre que possível, leia as letras miúdas. 
145;Inconsistência;contradição interna, inconsistência lógica;;Em termos de um argumento falacioso, duas ou mais proposições são afirmadas que não podem ser ambas verdadeiras. Em um sentido mais geral, manter duas ou mais visões/crenças que não podem ser todas verdadeiras juntas. Citações de Yogi Berra (mesmo que apócrifas) são ótimos exemplos de falácias, especialmente inconsistências.;A proposição 1 é logicamente inconsistente com a proposição 2. A proposição 1 e a proposição 2 são afirmadas ou implícitas como verdadeiras.;É preciso ser capaz de explicar como as crenças não são inconsistentes.;;;;Pense nas suas crenças. Há alguma incompatibilidade entre si? Qualquer inconsistente com a forma como você age e o que você faz? 
146;Inflação de Conflito;;;Raciocinar que, como as autoridades não podem chegar a um acordo preciso sobre um assunto, nenhuma conclusão pode ser alcançada e, como resultado, minimizar a credibilidade das autoridades. Esta é uma forma de pensamento em preto e branco - ou sabemos a verdade exata ou não sabemos nada.;A autoridade A discorda da autoridade B na questão X. Portanto, não podemos dizer nada significativo sobre o problema X.;Quando a diferença de desacordo profissional for crítica, ela deve ser cuidadosamente examinada. Por exemplo, se dois médicos estivessem discutindo sobre qual remédio dar a um paciente, e ambos afirmassem que o outro remédio mataria o paciente.;;quando os especialistas têm pontos de vista muito diferentes sobre questões científicas, é muito comum que um ou mais deles compartilhem pontos de vista fora de sua esfera de especialização profissional.;;
;;;;;;;;;;
147;Causa insignificante;falácia da causa insignificante, genuína mas insignificante, causa insuficiente;;Uma explicação que postula um fator menor, dentre vários que contribuíram, como sua única causa. Essa falácia também ocorre quando uma explicação é solicitada, e a que é dada não é suficiente para explicar inteiramente o incidente, mas é passada como se fosse suficiente.;Os fatores A, B e C causaram X. Diz-se que o fator A, o fator menos significativo, causou X.;muitas vezes as causas podem ser “insignificantes” porque não parecem significativas o suficiente considerando o significado da causa. Este é um dos principais impulsionadores da falácia da teoria da conspiração. Por exemplo, um atirador solitário parece uma causa insignificante na morte de John F. Kennedy. Este é o nosso viés no trabalho, onde queremos causas significativas para efeitos significativos. “Insignificante”, no contexto dessa falácia, refere-se a “insignificante para explicar adequadamente a causa” em vez de “insignificante no significado”.;;;;Estabelecer causalidade é muito difícil. Esteja muito cansado de alegações de causalidade em conversas casuais. 
148;Tirando conclusões precipitadas;conclusão precipitada, decisão precipitada, conclusões precipitadas, especificidade;;Tirar uma conclusão sem levar o tempo necessário para avaliar a evidência ou a razão por meio do argumento.;Pouca ou nenhuma evidência é fornecida ou revisada. A conclusão é feita.;muitas vezes são necessárias decisões rápidas e as evidências não podem ser totalmente examinadas e, nessas circunstâncias, precisamos chegar à melhor conclusão possível com os recursos de que dispomos.;;;;Se alguém lhe der um prazo razoável para tomar uma decisão, quase sempre é uma tentativa de desencorajá-lo do pensamento crítico. Se você não pode ter o que acha ser uma quantidade razoável de tempo para chegar a uma conclusão bem fundamentada - vá embora. 
149;Só Porque Falácia;confie em mim, a mãe conhece melhor a falácia, porque eu disse, você verá;;Recusar-se a responder para fornecer razões ou evidências para uma reclamação, declarando-se a autoridade máxima no assunto. Isso geralmente é indicado pelas frases “apenas confie em mim”, “porque eu disse”, “você verá” ou “só porque”. A falácia do justo porque não conduz ao objetivo da argumentação – isto é, chegar a uma solução mutuamente aceitável. Também não é útil para ajudar a outra pessoa a entender por que você está firme em sua posição. “Apenas porque” não é uma razão que diz respeito à questão em si, é simplesmente um desvio à autoridade (legítima ou não).;X é verdadeiro porque eu disse isso.;;;;;não se deixe enganar com desculpas “só porque”. Continue se perguntando: “qual é o verdadeiro motivo?” A resposta pode revelar um problema que precisa de sua atenção. 
150;Falácia Just In Case;falácia do pior cenário;;Argumentar com base no pior cenário possível, em vez do cenário mais provável, permitindo que o medo prevaleça sobre a razão.;Seria uma boa ideia aceitar a reivindicação X, pois é possível para o evento Y.;quando você pode chegar a uma conclusão razoável de que se preparar para o pior cenário é o curso de ação economicamente mais viável (como no custo-benefício – não necessariamente financeiro), então a falácia não é cometida.;;;;Comprar um seguro ou uma garantia nem sempre é uma boa ideia – mitigar o risco vem com custos, que muitas vezes não são óbvios. 
151;Lógica da Chaleira;;;Fazer (geralmente) argumentos múltiplos e contraditórios, na tentativa de apoiar um único ponto ou ideia.;A declaração 1 é feita. A afirmação 2 é feita e contradiz a afirmação 1. A afirmação 3 é feita e contradiz a afirmação 1 ou 2 ... etc;Se alguém reconhecer que seu argumento anterior foi derrotado (explícita ou implicitamente) e apresentar um novo argumento, isso seria mais como mover as traves do gol.;;;;Se você está tentando ser engraçado, a lógica da chaleira pode ser uma ótima ferramenta. No filme “Philomena”, o personagem de Steve Coogan, Martin Sixsmith, sai cedo de uma cerimônia na igreja. Quando perguntado por que ele diz: “Não acredito em Deus e acho que ele sabe”. 
152;Hipótese menos plausível;;;Escolher explicações mais irracionais para fenômenos em vez de explicações mais defensáveis. Ao julgar a validade das hipóteses ou conclusões a partir da observação, o método científico se baseia no Princípio da Parcimônia, também conhecido como Navalha de Occam, que afirma, todas as coisas sendo iguais, a explicação mais simples de um fenômeno que requer menos suposições é a explicação preferida até que possa ser refutado. Isso é muito semelhante à hipótese rebuscada, mas as hipóteses geralmente estão mais dentro da razão (ou seja, nenhum duende envolvido).;A hipótese X é usada para explicar Y, mas a hipótese X é a menos plausível.;não se trata do que pode ser possível, A Navalha de Occam tem tudo a ver com probabilidades.;;“Plausibilidade” tecnicamente significa “verossimilhança”, o que é altamente subjetivo. Um Terraplanista acharia a teoria da Terra plana mais plausível do que a Terra esférica. Claramente, quem está fazendo a alegação de plausibilidade é importante.;;
;;;;;;;;;;
153;Profundidade Limitada;;;Deixar de apelar para uma causa subjacente e, em vez disso, simplesmente apelar para a adesão a uma categoria. Em outras palavras, simplesmente afirmando o que você está tentando explicar sem realmente explicar nada.;A afirmação X é feita sobre Y. A afirmação X é verdadeira porque Y é um membro da categoria Z.;Às vezes, a profundidade limitada pode ser usada como um atalho quando são feitas suposições de que nenhuma explicação mais profunda é necessária. Preciso de oxigênio porque sou humano!;;os mórmons obtendo seu próprio planeta na vida após a morte mórmon é na verdade um equívoco, não uma doutrina mórmon oficial.;;
;;;;;;;;;;
154;Escopo limitado;;;A teoria não explica nada além do fenômeno que ela explica (aquela coisa) e, na melhor das hipóteses, é provável que seja incompleta. Isso geralmente é feito apenas redefinindo um termo ou frase, em vez de explicá-lo.;A teoria X é proposta para explicar Y. A teoria X não explica nada além de Y.;Se “porque” for substituído por uma frase como “em outras palavras”, então é um esclarecimento deliberado e não uma falácia.;;As falácias de profundidade limitada e escopo limitado são algumas vezes conhecidas como falácias de explicação.;;
;;;;;;;;;;
155;Corte Lógico;sofisma, picuinhas, cortina de fumaça, disputas, objeções triviais;;Usar as ferramentas técnicas da lógica de maneira inútil e pedante, concentrando-se em detalhes triviais em vez de abordar diretamente a questão principal em disputa. Irrelevante sobre a precisão. Preste muita atenção a essa falácia, porque depois de ler este livro, você pode cometer essa falácia mais do que qualquer outra, e certamente com mais frequência do que antes de ler este livro.;Uma reivindicação é feita. Uma objeção é feita em relação a uma parte trivial da reivindicação, desviando a atenção do ponto principal.;Claro, não há uma linha clara entre as situações que exigem pensamento crítico e aquelas que exigem obediência reacionária, mas se você cruzar a linha, espero que esteja com pessoas que se preocupam com você o suficiente para lhe dizer.;;;;as pessoas não gostam de se sentirem inferiores. Você precisa saber quando o tato e a moderação são mais importantes do que estar certo. 
156;Falácia Lúdica;;ludus;Assumir que modelos estatísticos perfeitos se aplicam a situações em que na verdade não se aplicam. Isso pode resultar em excesso de confiança na teoria da probabilidade ou simplesmente em não saber exatamente onde ela se aplica, em oposição a situações caóticas ou situações com influências externas muito sutis ou numerosas para prever.;A reclamação é feita.As estatísticas são referenciadas, o motivo é ignorado.Portanto, a resposta estatística é usada para apoiar ou rejeitar a reclamação.;Veja a explicação do exemplo #1.;; A teoria do caos desempenha um grande papel em nosso universo e está muito além do escopo deste livro. Quanto a essa falácia, muitas coisas que parecem aleatórias são, na verdade, sistemas caóticos ou sistemas determinísticos imprevisíveis. Tentar aplicar as regras de probabilidade aleatória nesses casos resultará em todos os tipos de erros.;;
;;;;;;;;;;
157;Mentir com estatísticas;falácia/falácia estatística, mal-entendido sobre a natureza das estatísticas [forma de], falácia de ajuste de curva, falácia de overfitting;;Isso pode ser visto como toda uma classe de falácias que resultam na apresentação de dados estatísticos de maneira muito tendenciosa e, é claro, na interpretação de estatísticas sem questionar os métodos por trás da coleta e apresentação dos dados. Os muitos métodos estão fora do escopo deste livro, mas se você realmente quiser entrar aqui e ver como as estatísticas podem ser enganosas, adquira o livro How to Lie with Statistics de Darrell Huff, um clássico de 1954 que é tão relevante quanto hoje como era em seu tempo.;A reivindicação A é feita. A estatística S é manipulada para apoiar a afirmação A.;às vezes, explicações cuidadosas e honestas dos dados e da apresentação podem ajudar a evitar falácias estatísticas, mas, como praticamente todas as exceções, isso pode ser discutível.;;;O mal-entendido sobre a natureza das estatísticas está relacionado a essa falácia, mas a falácia depende da pessoa que interpreta as estatísticas. Por exemplo, você pode ficar muito preocupado ao descobrir que seu médico se formou na metade inferior da classe, mas isso é metade de todos os médicos do mundo, e isso é de se esperar.;Existem muitos cursos on-line gratuitos sobre estatística. Pegue um. Vai valer a pena o seu tempo (e dinheiro)! 
158;pensamento mágico;pensamento supersticioso;;Fazer conexões causais ou correlações entre dois eventos não com base na lógica ou evidência, mas principalmente com base na superstição. O pensamento mágico geralmente faz com que a pessoa experimente um medo irracional de realizar certos atos ou ter certos pensamentos porque eles assumem uma correlação com seus atos e calamidades ameaçadoras.;O evento A ocorre. O evento B ocorre. Devido à superstição ou magia, o evento A está causalmente conectado ou correlacionado com o evento B.;Se você pode provar empiricamente sua magia, então você pode usar sua magia para raciocinar.;;;;o pensamento mágico pode ser reconfortante às vezes, mas a realidade é sempre o que é verdadeiro. 
